,image_name,actual_center,off_center,x_angular_error,y_angular_error,timestamp
0,Preview_20240506_201605_2sec_Bin1_34.0C_gain0.jpg,"(3036, 2021)","(1899, 317)",0.1623157114624506,0.0271355764473033,2024-05-06 12:16:05+00:00
1,Preview_20240506_201556_2sec_Bin1_34.1C_gain0.jpg,"(3036, 2021)","(109, -181)",0.009316699604743,-0.0154938149430974,2024-05-06 12:15:56+00:00
2,Preview_20240506_201553_2sec_Bin1_34.1C_gain0.jpg,"(3036, 2021)","(103, -190)",0.0088038537549407,-0.0162642256308758,2024-05-06 12:15:53+00:00
3,Preview_20240506_201618_2sec_Bin1_33.7C_gain0.jpg,"(3036, 2021)","(129, -187)",0.0110261857707509,-0.016007422068283,2024-05-06 12:16:18+00:00
4,Preview_20240506_201612_2sec_Bin1_33.8C_gain0.jpg,"(3036, 2021)","(-1134, 1414)",-0.0969278656126482,0.1210400791687283,2024-05-06 12:16:12+00:00
5,Preview_20240506_201605_2sec_Bin1_33.9C_gain0.jpg,"(3036, 2021)","(1899, 317)",0.1623157114624506,0.0271355764473033,2024-05-06 12:16:05+00:00
6,Preview_20240506_201550_2sec_Bin1_34.3C_gain0.jpg,"(3036, 2021)","(100, -189)",0.0085474308300395,-0.0161786244433448,2024-05-06 12:15:50+00:00
7,Preview_20240506_201627_2sec_Bin1_33.5C_gain0.jpg,"(3036, 2021)","(138, -190)",0.0117954545454545,-0.0162642256308758,2024-05-06 12:16:27+00:00
